Visitors,Revenue,Country,Category
826149,654306.6,Australia,Adventure
868053,457103.48,France,Nature
115331,292799.69,China,Historical
118599,457509.32,Brazil,Adventure
475328,699755.56,France,Adventure
218913,218146.88,China,Nature
573951,84629.03,Brazil,Adventure
200913,459409.76,Australia,Nature
579439,489037.95,India,Beach
731218,445537.11,India,Nature
567762,427349.63,Brazil,Urban
553580,770495.61,India,Cultural
180965,441404.87,USA,Beach
544428,664546.53,USA,Adventure
432086,661226.25,Australia,Adventure
606850,623886.1,Egypt,Beach
281115,141096.11,China,Urban
505275,282470.65,France,Nature
700576,205463.79,China,Urban
634271,579595.26,Brazil,Urban
253659,230213.4,Australia,Adventure
569908,800625.18,China,Beach
961800,98475.56,Brazil,Historical
437745,876199.66,USA,Cultural
426194,530081.87,India,Adventure
797396,514815.42,USA,Urban
67538,543190.59,USA,Adventure
839755,700499.72,China,Cultural
434590,186103.71,USA,Adventure
451717,729776.11,India,Historical
1942,442560.61,USA,Nature
579287,904703.37,USA,Historical
48713,942636.47,India,Cultural
181914,449382.43,USA,Urban
791454,857353.37,Brazil,Beach
687483,428611.08,Egypt,Beach
737987,884282.89,Egypt,Urban
4578,13995.7,China,Cultural
883317,144950.34,France,Nature
996345,286623.43,Egypt,Adventure
202078,391335.51,Egypt,Cultural
294800,562369.86,Australia,Urban
588025,691890.78,China,Urban
872546,683228.56,China,Adventure
250732,900111.25,India,Cultural
257328,290493.77,India,Historical
655013,668934.27,Australia,Historical
375502,249133.44,China,Urban
451553,323502.46,Brazil,Urban
464133,623651.07,Australia,Urban
587253,757826.94,USA,Cultural
558374,975618.95,China,Beach
39960,856650.84,India,Historical
145456,359631.76,Brazil,Historical
217857,386560.35,USA,Cultural
331165,193717.54,India,Beach
727639,447488.23,Brazil,Historical
227222,938598.74,India,Adventure
588547,982911.51,India,Beach
866872,547195.67,Egypt,Historical
415217,451383.41,China,Adventure
613297,340481.7,Brazil,Adventure
279379,430000.45,China,Historical
17562,182426.11,Australia,Nature
400642,77085.86,Egypt,Beach
288810,857363.76,Australia,Beach
535064,884945.04,India,Adventure
837853,136801.15,China,Historical
979347,313499.46,Brazil,Cultural
342250,52350.52,China,Cultural
531792,278651.19,India,Urban
91709,835500.65,China,Adventure
635486,307319.92,France,Cultural
571955,592836.33,India,Historical
925429,932170.5,India,Nature
920106,482807.2,USA,Nature
709341,639079.25,China,Nature
744506,597570.78,Egypt,Historical
799414,541480.72,Egypt,Adventure
492173,223444.13,Australia,Adventure
209530,337446.41,USA,Historical
489541,445744.59,India,Nature
542441,212666.24,Australia,Nature
782416,434967.61,Egypt,Nature
398143,705914.94,Brazil,Cultural
308973,592321.98,Australia,Cultural
366041,598062.7,China,Historical
37062,64611.18,France,Urban
721435,780592.83,Australia,Nature
759485,19747.71,France,Adventure
10439,307210.63,Brazil,Cultural
992563,680211.32,Egypt,Urban
942123,881827.82,India,Adventure
43218,443395.81,Australia,Adventure
652478,201437.77,India,Cultural
981683,71799.37,China,Adventure
729865,571646.2,Australia,Urban
209895,245541.42,France,Nature
30317,664041.31,Australia,Cultural
57192,583394.79,France,Beach
234599,781491.07,USA,Beach
705066,339350.28,Egypt,Nature
790618,699412.37,USA,Historical
948690,882867.66,Australia,Nature
853694,782919.64,USA,Urban
602790,190713.87,India,Adventure
543867,684165.87,France,Cultural
439024,237925.95,Australia,Cultural
440754,95896.08,Australia,Adventure
906590,4869.82,Brazil,Nature
984868,612980.32,USA,Cultural
618665,433366.04,India,Nature
351174,996701.86,China,Beach
255711,694249.15,India,Beach
956942,973683.45,Australia,Cultural
417646,797614.52,Australia,Adventure
649640,560668.69,France,Adventure
848807,673652.73,Egypt,Adventure
640762,169616.11,USA,Adventure
396544,820409.71,USA,Nature
32100,669936.33,USA,Nature
825023,431254.53,Brazil,Adventure
628192,651706.76,Brazil,Nature
590896,296905.64,USA,Cultural
845443,606564.26,India,Adventure
379702,968658.27,China,Urban
501402,666405.91,USA,Cultural
834236,638376.41,France,Beach
987223,200048.8,France,Adventure
308075,589062.77,France,Nature
983920,648172.68,Egypt,Cultural
770978,831138.52,Australia,Beach
884756,944356.85,Australia,Historical
470971,678911.94,Egypt,Cultural
501122,109124.74,Australia,Historical
238847,382270.96,China,Adventure
325463,999514.08,Brazil,Cultural
816626,462479.43,Brazil,Urban
731077,45569.4,Brazil,Cultural
715820,172008.37,USA,Urban
279003,724484.8,Egypt,Historical
216593,479587.54,France,Beach
413428,338840.2,Brazil,Beach
512495,641921.95,Australia,Nature
540695,163109.2,Egypt,Beach
548222,825155.68,China,Urban
365154,560963.31,China,Urban
260958,224244.1,Egypt,Nature
800228,850112.93,India,Urban
30596,183629.9,India,Historical
881095,96443.51,India,Nature
103388,163622.01,India,Nature
310099,975767.81,Egypt,Nature
331293,73882.17,Egypt,Historical
26983,608805.35,China,Historical
191017,554152.55,Brazil,Adventure
754417,837810.19,France,Cultural
508588,610498.75,Egypt,Adventure
820032,23596.05,USA,Cultural
648477,950766.72,USA,Historical
353641,65751.95,France,Nature
979551,533626.99,Egypt,Nature
205184,939641.25,India,Beach
154410,933050.28,USA,Beach
104362,780323.09,Egypt,Adventure
120773,400301.42,Australia,Nature
284778,399614.52,Brazil,Adventure
531768,538088.21,Brazil,Historical
509263,361432.33,India,Adventure
78930,763297.06,Australia,Urban
836992,990633.26,China,Nature
827757,248282.32,Egypt,Urban
666966,593539.02,China,Cultural
403181,24257.34,Australia,Nature
599685,760224.49,Australia,Beach
358859,947867.24,USA,Nature
164330,581956.51,France,Beach
143401,395538.39,India,Historical
681790,903963.57,Egypt,Nature
945831,822881.6,USA,Adventure
657083,798532.93,China,Historical
69853,732289.48,India,Cultural
137682,467100.33,USA,Urban
358780,928143.07,Brazil,Cultural
30067,956353.94,USA,Nature
447867,416997.32,China,Urban
242675,536204.19,Egypt,Urban
448403,532030.5,China,Historical
808518,55577.74,Australia,Urban
714112,334368.36,Egypt,Historical
154904,773829.09,India,Nature
140580,789991.51,Brazil,Nature
340990,181566.83,China,Urban
546932,680620.36,Egypt,Urban
967923,426921.44,India,Cultural
120169,692351.39,USA,Urban
575432,139541.67,USA,Historical
552489,991822.35,China,Cultural
310020,40109.31,Brazil,Adventure
881611,813296.7,USA,Cultural
5751,973145.09,Australia,Adventure
365892,213478.76,USA,Historical
918260,857777.86,Egypt,Beach
735649,794437.35,France,Cultural
192277,845480.69,France,Historical
769416,620820.59,Egypt,Adventure
249801,760954.76,Australia,Adventure
578855,828375.89,India,Beach
603968,782241.95,Egypt,Urban
955579,729774.12,Egypt,Historical
672473,21854.32,France,Cultural
11978,830065.77,USA,Urban
655557,91819.76,Egypt,Urban
19586,441009.61,France,Cultural
420076,391678.5,China,Adventure
511471,959995.72,France,Beach
397462,518627.57,Egypt,Cultural
246857,812979.28,Egypt,Historical
539333,817889.16,India,Adventure
717861,731189.88,USA,Urban
902860,693816.63,Australia,Urban
258299,415549.3,France,Beach
663447,582150.42,India,Historical
35667,631811.5,Australia,Historical
409036,217047.93,France,Cultural
443699,965906.95,Brazil,Historical
452647,867581.45,Egypt,Adventure
714838,484332.43,China,Historical
395897,17133.76,Brazil,Cultural
225651,158603.2,USA,Nature
325322,848224.39,Brazil,Urban
880340,209938.63,Australia,Urban
220214,819455.48,USA,Cultural
918345,167894.07,France,Historical
153346,798454.89,USA,Nature
273676,461155.99,Australia,Cultural
791839,876335.56,India,Beach
263428,538569.33,Brazil,Cultural
664125,454201.24,Brazil,Beach
525190,381037.67,Egypt,Nature
926272,581517.68,India,Beach
736751,574328.56,China,Historical
147741,971146.35,Australia,Cultural
94338,46536.88,Egypt,Nature
836292,263252.94,Egypt,Adventure
819303,88606.46,Australia,Urban
371595,766079.54,Brazil,Cultural
515257,965823.3,USA,Beach
619291,685864.27,India,Cultural
623032,196516.24,France,Historical
205391,119831.8,China,Nature
717169,110394.43,Egypt,Cultural
15962,366827.21,Egypt,Nature
893627,676523.22,India,Cultural
645613,661789.24,USA,Historical
335579,973509.91,Egypt,Urban
129803,37559.56,USA,Historical
30979,635753.29,China,Beach
733905,775361.37,China,Cultural
513701,266185.68,China,Cultural
95203,154285.18,Egypt,Adventure
643784,92528.93,China,Historical
81681,882593.34,India,Nature
91768,122242.73,France,Urban
220183,387320.9,China,Historical
66977,828557.69,France,Urban
550532,606508.67,Australia,Nature
943125,733746.76,Australia,Historical
353282,326188.48,Australia,Urban
697121,579802.15,Egypt,Cultural
622477,562466.29,China,Cultural
945715,491036.32,India,Urban
549716,211279.42,Australia,Cultural
138709,38007.44,France,Nature
667623,790364.58,Brazil,Nature
252906,927989.56,Egypt,Urban
882644,432555.16,France,Nature
264321,151039.0,France,Nature
1441,457094.93,USA,Urban
128307,963080.77,Egypt,Adventure
403005,383607.56,Egypt,Nature
203588,932997.1,India,Urban
721616,222658.68,France,Urban
807037,115896.2,Brazil,Nature
982462,816291.52,France,Historical
460223,794096.26,India,Nature
86291,437395.52,Australia,Historical
247668,119783.15,Egypt,Cultural
96052,261856.47,Egypt,Beach
373711,466547.4,Egypt,Beach
856294,284058.81,Egypt,Cultural
294300,967744.9,India,Adventure
90331,188586.72,France,Historical
293120,474244.36,France,Historical
97241,509132.23,France,Historical
690625,79881.81,Brazil,Historical
584584,564005.91,China,Adventure
799495,420215.21,France,Urban
634101,767113.81,Australia,Historical
192056,390547.77,China,Adventure
969294,948690.02,France,Adventure
775739,843385.66,USA,Nature
687820,938806.42,India,Adventure
398178,158500.67,France,Nature
510996,758299.48,Australia,Urban
515224,343284.88,Australia,Cultural
5251,392974.27,Australia,Adventure
979435,320879.93,France,Historical
773755,286865.38,USA,Historical
434354,8594.5,China,Urban
856249,375105.1,Egypt,Adventure
341424,774510.32,USA,Historical
897792,901996.8,India,Urban
891296,883373.4,India,Historical
610811,384680.86,India,Nature
532844,852521.13,USA,Cultural
564724,618205.81,France,Urban
526717,157108.25,Brazil,Adventure
670028,500438.64,Brazil,Historical
510582,706830.1,India,Historical
667234,361715.03,Egypt,Beach
742651,245587.19,Egypt,Urban
412231,986130.7,Australia,Beach
482882,360060.49,France,Urban
281505,457978.94,USA,Historical
525402,902329.47,Australia,Adventure
876520,70850.47,India,Historical
738902,758863.24,China,Urban
248638,642990.72,India,Nature
905736,725641.38,China,Adventure
968985,979137.09,Brazil,Urban
925432,348396.8,China,Urban
832494,488851.55,France,Nature
334450,653270.73,France,Adventure
947330,413103.6,Brazil,Cultural
482980,161527.79,USA,Adventure
382584,142524.86,Australia,Adventure
71397,376729.49,Egypt,Urban
782435,78705.69,USA,Beach
989556,427399.77,India,Adventure
475229,706680.41,France,Cultural
945225,541100.8,USA,Adventure
255397,410141.78,China,Adventure
873809,743474.35,Egypt,Urban
291336,72053.01,India,Adventure
65075,107360.25,China,Urban
449172,812355.49,France,Beach
819009,178142.56,China,Nature
337293,878843.07,Brazil,Adventure
735561,212736.3,Australia,Nature
181354,610892.24,Egypt,Beach
298130,128327.28,Brazil,Urban
935465,267156.86,USA,Urban
433302,540579.6,USA,Adventure
989228,419299.31,Australia,Adventure
39644,881272.44,France,Beach
694854,178610.21,China,Beach
141497,653416.25,USA,Beach
606637,37588.23,Brazil,Beach
789782,778572.19,France,Urban
197148,547685.05,Australia,Nature
790753,840648.26,Australia,Cultural
964410,560964.52,France,Cultural
912904,689468.27,Brazil,Beach
126086,358393.82,Brazil,Adventure
682798,104619.17,USA,Adventure
935312,903672.23,India,Beach
258648,159497.36,Egypt,Nature
165603,876623.82,China,Cultural
808593,414946.53,Brazil,Beach
577782,478644.53,USA,Cultural
227572,602789.39,USA,Historical
358936,213493.45,Egypt,Historical
765674,113724.27,China,Historical
25639,831660.33,Egypt,Nature
581892,119924.27,China,Cultural
565012,421549.64,China,Urban
172244,796635.49,China,Cultural
42765,293687.59,France,Nature
460873,231742.26,India,Beach
160726,744473.63,Brazil,Nature
104820,111405.77,France,Adventure
416982,821818.41,India,Cultural
497427,112351.5,Egypt,Historical
637795,877010.38,Egypt,Adventure
634816,324965.25,USA,Cultural
405391,694398.18,Australia,Nature
862845,908965.79,India,Adventure
446986,377235.39,China,Cultural
6600,569211.03,Brazil,Adventure
634934,823607.87,India,Beach
261420,504221.75,India,Beach
139885,247331.9,Brazil,Urban
225543,480723.76,France,Historical
587535,400417.08,India,Adventure
360506,302575.75,Egypt,Beach
464636,315676.82,Australia,Urban
863389,296708.19,France,Urban
453625,503829.8,Australia,Historical
802172,491148.52,Egypt,Cultural
56206,552320.26,Australia,Adventure
907845,10248.68,India,Beach
743005,405053.57,China,Urban
954315,361024.59,Australia,Cultural
427824,754507.79,Egypt,Urban
16107,708512.4,India,Adventure
559713,416556.97,France,Beach
932865,849602.08,Brazil,Urban
68915,52506.24,Brazil,Historical
866650,94256.31,Brazil,Nature
670286,368368.27,Australia,Nature
422804,668807.58,Egypt,Urban
608499,244801.97,India,Adventure
257034,403357.54,Brazil,Cultural
873070,448494.91,Brazil,Adventure
510767,514448.6,Australia,Adventure
1385,629597.22,China,Nature
861582,255842.52,Brazil,Beach
807754,81056.84,Australia,Cultural
316411,82834.96,Egypt,Cultural
189707,428922.16,USA,Historical
724717,876902.34,France,Historical
551197,136569.35,France,Urban
885614,330335.14,USA,Historical
129676,122661.83,Australia,Urban
149527,64530.71,Australia,Beach
101005,600299.32,Australia,Adventure
365831,172995.12,USA,Beach
741484,432428.19,India,Nature
364394,11491.08,Egypt,Urban
844294,334916.29,France,Cultural
816670,405945.63,Egypt,Beach
319492,35036.02,Australia,Urban
530777,941094.41,Brazil,Cultural
148033,680507.56,India,Adventure
579295,163318.35,USA,Nature
3843,397033.74,Egypt,Urban
682187,855170.19,India,Historical
736590,963825.31,China,Nature
115481,827510.54,USA,Beach
832968,551217.39,Australia,Historical
942581,57124.31,China,Urban
941811,589623.57,France,Beach
282308,887842.07,India,Beach
245257,599093.16,India,Cultural
182969,138816.13,Egypt,Nature
131006,694071.27,Egypt,Cultural
398502,426608.97,India,Historical
850374,539352.82,Australia,Adventure
414530,826596.09,India,Cultural
334679,972780.03,USA,Cultural
674875,650471.4,China,Urban
757775,503052.51,Egypt,Beach
253737,493083.84,India,Beach
425810,338620.09,USA,Cultural
753960,128193.33,Egypt,Cultural
713256,594800.94,Australia,Adventure
488039,755561.14,Egypt,Beach
472782,753883.16,USA,Urban
876215,510415.28,USA,Urban
278006,11341.43,Brazil,Beach
244532,738861.47,Brazil,Beach
22414,665478.58,India,Urban
362810,717518.25,France,Cultural
99264,166764.77,Australia,Adventure
289576,458152.27,Egypt,Beach
785627,182600.2,India,Urban
40784,757145.51,Egypt,Nature
518943,616430.53,USA,Nature
6895,954856.64,USA,Urban
782997,35014.2,France,Urban
120982,55990.82,India,Adventure
516511,17168.67,USA,Historical
41878,311663.68,Australia,Cultural
89703,661809.23,USA,Cultural
389194,209383.33,India,Nature
750400,575046.23,Brazil,Beach
412752,786791.94,India,Cultural
401969,228511.54,USA,Adventure
856926,254054.51,Australia,Beach
917561,218872.96,France,Urban
606236,51850.24,India,Historical
309595,875024.17,China,Nature
609284,182789.25,USA,Beach
439789,908742.2,Brazil,Historical
60824,40764.43,USA,Historical
381364,676934.62,Egypt,Urban
983599,742406.88,Egypt,Adventure
757519,324703.16,Egypt,Beach
681985,465865.81,India,Nature
528921,272205.87,France,Urban
390933,573125.37,USA,Urban
682115,117414.86,Brazil,Cultural
378263,923406.82,USA,Nature
551068,676864.02,India,Beach
19671,465743.08,India,Cultural
477664,342575.66,Brazil,Cultural
774679,423328.42,Egypt,Urban
74635,546552.31,China,Historical
53115,176844.18,USA,Nature
15138,840346.16,Egypt,Historical
231721,564959.76,France,Nature
298570,945180.68,France,Adventure
385957,657135.28,Egypt,Cultural
144405,261851.46,India,Cultural
215369,305796.21,Australia,Cultural
265272,292185.33,Brazil,Urban
419849,575884.93,Australia,Nature
35395,273023.18,USA,Urban
20269,903978.9,Australia,Beach
590169,683303.23,USA,Urban
117920,850579.45,China,Historical
824537,287645.56,Australia,Urban
841417,859563.61,Egypt,Historical
600820,453588.43,India,Nature
358042,829762.04,Egypt,Beach
907968,31307.94,USA,Nature
615266,539010.49,Brazil,Adventure
639466,628041.4,Australia,Nature
598543,857647.43,India,Historical
326049,609048.55,France,Adventure
440261,990191.38,Egypt,Nature
376907,955592.35,Australia,Urban
44658,874000.42,Brazil,Cultural
252086,229428.83,Brazil,Adventure
350496,355552.41,Brazil,Adventure
945638,378398.59,USA,Nature
277798,716065.53,USA,Beach
731448,672704.38,India,Beach
653106,272977.49,China,Historical
407964,168354.23,France,Cultural
989411,167175.33,France,Historical
469067,411712.28,France,Cultural
501921,124231.64,France,Adventure
552221,345545.95,China,Cultural
246785,100505.54,Brazil,Adventure
971611,57630.45,Egypt,Historical
893236,764683.21,India,Urban
